0.264170 0.613733
0.462901 0.172227
0.861802 0.143658
0.599628 0.483352
0.117614 0.040058
0.152180 0.258538
0.951771 0.711161
0.180339 0.330091
0.951368 0.540911
0.584444 0.447910
0.090460 0.295401
0.066991 0.943754
0.247119 0.229109
0.331764 0.356495
0.811555 0.032269
0.772900 0.080389
0.868070 0.234079
0.885985 0.900308
0.721615 0.402318
0.699407 0.650407
0.147516 0.897347
0.446044 0.424394
0.351835 0.891459
0.567801 0.975108
0.302887 0.695445
0.304868 0.836822
0.071202 0.393948
0.729952 0.514207
0.441113 0.860456
0.723607 0.574938
0.798441 0.754030
0.818452 0.725967
0.707457 0.958343
0.084025 0.477680
0.372959 0.637991
0.661908 0.266784
0.080891 0.463187
0.783721 0.658657
0.409063 0.064178
0.722593 0.447575
0.093245 0.838985
0.802538 0.349894
0.175122 0.746834
0.041343 0.060190
0.295422 0.314300
0.703888 0.239318
0.801904 0.215411
0.544995 0.618992
0.662379 0.150325
0.229536 0.813821
0.632945 0.810319
0.758438 0.622814
0.846118 0.178323
0.226738 0.403125
0.069219 0.879347
0.255575 0.047102
0.774994 0.228047
0.280258 0.026331
0.229362 0.506642
0.058002 0.946792
0.146802 0.005523
0.378353 0.419271
0.851512 0.716243
0.550507 0.688883
0.842998 0.545638
0.029590 0.244357
0.801305 0.779606
0.816791 0.777961
0.790921 0.898522
0.964767 0.313875
0.461828 0.516686
0.856792 0.400785
0.447383 0.130986
0.858032 0.451941
0.574466 0.954826
0.737061 0.628048
0.430008 0.009474
0.804365 0.202793
0.764820 0.724133
0.781546 0.599169
0.037070 0.639266
0.373976 0.836020
0.958063 0.899321
0.523116 0.250071
0.901287 0.499981
0.742326 0.765315
0.050630 0.507899
0.869221 0.625810
0.055186 0.842475
0.531826 0.754985
0.928622 0.722227
0.695354 0.642556
0.397293 0.592824
0.555497 0.781836
0.686692 0.195881
0.256819 0.267175
0.637755 0.729009
0.378863 0.152652
0.179045 0.971101
0.822131 0.826980
