0.959761 0.204521
0.015555 0.744977
0.636197 0.031959
0.701075 0.445616
0.297124 0.720315
0.654805 0.872823
0.744328 0.729431
0.439891 0.945782
0.853395 0.593275
0.573203 0.449024
0.830511 0.986647
0.101043 0.691369
0.942206 0.976643
0.687218 0.107614
0.771403 0.917824
0.949909 0.330173
0.227516 0.012796
0.800469 0.409414
0.625149 0.437487
0.250310 0.037426
0.734645 0.448364
0.021153 0.638043
0.896294 0.421032
0.457387 0.822330
0.361936 0.204239
0.770027 0.621788
0.370350 0.850930
0.245691 0.737966
0.676469 0.764132
0.454442 0.997747
0.532080 0.501383
0.611328 0.629210
0.265511 0.805638
0.743511 0.979863
0.928844 0.197563
0.404033 0.575853
0.079620 0.645931
0.044352 0.847614
0.350920 0.077102
0.449237 0.214694
0.123271 0.891867
0.394111 0.344428
0.545244 0.139914
0.751157 0.239185
0.446576 0.024835
0.845084 0.620981
0.431540 0.569013
0.932986 0.902996
0.760519 0.365353
0.670024 0.075131
0.076622 0.636087
0.816474 0.586184
0.096181 0.881872
0.588218 0.523537
0.373710 0.534686
0.934365 0.228586
0.014503 0.639715
0.141834 0.712282
0.999375 0.291323
0.696977 0.699379
0.367603 0.371659
0.683580 0.193745
0.835609 0.521956
0.499112 0.654725
0.461841 0.397681
0.807955 0.310882
0.060512 0.422367
0.016901 0.522894
0.531356 0.675853
0.781210 0.992381
0.270309 0.588929
0.891280 0.196521
0.921591 0.528875
0.689804 0.119906
0.121915 0.317582
0.290464 0.402483
0.431219 0.422529
0.297351 0.008769
0.629437 0.954401
0.146527 0.417227
0.395762 0.616068
0.731245 0.300414
0.100897 0.224993
0.897894 0.143678
0.661320 0.150924
0.431814 0.715879
0.908610 0.182599
0.874162 0.494922
0.708862 0.580572
0.262041 0.350291
0.181156 0.505388
0.490416 0.598933
0.492396 0.017218
0.453746 0.091062
0.811945 0.730788
0.066391 0.568052
0.912046 0.570496
0.298338 0.627492
0.235184 0.262018
0.272921 0.756177
0.777330 0.570732
0.773505 0.564895
0.377078 0.832601
0.214050 0.687133
0.059670 0.358646
0.497930 0.449182
0.661570 0.379723
0.189222 0.742424
0.652524 0.791576
0.525402 0.925366
0.570983 0.078757
0.488904 0.527106
0.855073 0.820503
0.787006 0.651547
0.525426 0.828922
0.811495 0.943332
0.705123 0.297305
0.635944 0.212215
0.533626 0.052266
0.527951 0.229702
0.499781 0.148296
0.071436 0.582032
0.837373 0.408825
0.058813 0.939608
0.156165 0.821377
0.212059 0.585065
0.553319 0.575424
0.068304 0.678777
0.053785 0.283899
0.917606 0.774423
0.182524 0.652321
0.723292 0.273205
0.929052 0.616509
0.622518 0.260999
0.382420 0.048634
0.705467 0.500102
0.107606 0.255800
0.773858 0.657304
0.203997 0.154661
0.258066 0.516540
0.894740 0.824857
0.077155 0.055387
0.538476 0.400610
0.484473 0.051743
0.831736 0.901968
0.979564 0.526302
0.243676 0.160329
0.511072 0.628490
0.442118 0.783520
0.643099 0.134480
0.342590 0.897516
0.061536 0.009510
0.032906 0.010120
0.388386 0.390939
0.284052 0.280843
0.626348 0.742526
0.464834 0.645404
0.993846 0.124414
0.905755 0.868573
0.695122 0.650823
0.275977 0.342820
0.614151 0.725589
0.128404 0.734327
0.053866 0.812589
0.002983 0.170395
0.774683 0.713314
0.472250 0.645283
0.287887 0.648412
0.853534 0.684056
0.214367 0.960068
0.313149 0.263553
0.806197 0.949255
0.970624 0.027053
0.139721 0.124121
0.750749 0.297815
0.536691 0.553480
0.973958 0.964935
0.645576 0.692908
0.434102 0.994321
0.532790 0.566465
0.750854 0.635757
0.258865 0.577332
0.109134 0.693773
0.924308 0.363954
0.687804 0.540176
0.256937 0.319424
0.682045 0.361951
0.993709 0.392254
0.116190 0.637503
0.470363 0.398269
0.910064 0.467907
0.467779 0.484498
0.603047 0.426229
0.207954 0.497265
0.095364 0.468987
0.009367 0.789523
0.524778 0.029472
0.544447 0.756310
0.679272 0.734324
0.669143 0.390506
0.269418 0.698244
0.028563 0.185210
0.441847 0.881480
0.286006 0.932937
0.099203 0.509890
0.585661 0.348865
0.869013 0.978119
0.875201 0.443990
0.594073 0.277208
0.534041 0.952435
0.123959 0.507172
0.413428 0.602914
0.098717 0.540950
0.832530 0.108279
0.475503 0.420727
0.447455 0.950772
0.412678 0.266989
0.489856 0.948290
0.044308 0.524974
0.835883 0.293578
0.790497 0.382204
0.043034 0.625023
0.520633 0.350017
0.489880 0.730330
0.155233 0.045765
0.279459 0.550686
0.184154 0.604735
0.586632 0.293423
0.641930 0.409023
0.539217 0.472399
0.585219 0.076438
0.424614 0.791934
0.035886 0.971321
0.687134 0.487813
0.656270 0.171451
0.618752 0.238655
0.556002 0.955128
0.734679 0.576728
0.272153 0.947080
0.297702 0.746713
0.226681 0.913655
0.163197 0.065241
0.222910 0.251993
0.310325 0.297860
0.813348 0.484631
0.762192 0.595760
0.241505 0.174722
0.268864 0.833411
0.781875 0.599235
0.270246 0.468679
0.013042 0.954989
0.881031 0.716094
0.245441 0.629382
0.644891 0.194235
0.626553 0.465763
0.880817 0.256996
0.381747 0.079911
0.356322 0.116226
0.031619 0.129809
0.002527 0.484014
0.986933 0.409024
0.938594 0.910519
0.305735 0.745690
0.532493 0.250534
0.397987 0.242516
0.125227 0.935854
0.457557 0.489853
0.580867 0.915013
0.558516 0.415933
0.522862 0.497065
0.187386 0.273724
0.198278 0.360827
0.103101 0.620921
0.017612 0.620793
0.802882 0.010633
0.318074 0.690531
0.203619 0.328856
0.894488 0.214809
0.991626 0.919103
0.211638 0.917110
0.310415 0.907335
0.008328 0.743087
0.884538 0.069192
0.448586 0.545248
0.463921 0.808411
0.123632 0.728077
0.512575 0.259106
0.892064 0.951793
0.323252 0.468563
0.837523 0.974980
0.187901 0.088792
0.181337 0.563332
0.538947 0.092018
0.010699 0.472018
0.395814 0.457623
0.498906 0.583052
0.045032 0.839163
0.593616 0.425724
0.802217 0.574293
0.231606 0.663917
0.270301 0.052916
0.298508 0.132546
0.809306 0.714146
0.827546 0.815610
0.915155 0.175321
0.152881 0.921573
0.305502 0.426432
0.171292 0.749369
0.073816 0.203320
0.401985 0.338536
0.378123 0.309865
0.354421 0.394137
0.684329 0.568967
0.057564 0.004796
0.004160 0.802615
0.745812 0.952066
0.772431 0.905285
0.830111 0.169756
0.310601 0.799275
0.404635 0.715825
0.801904 0.776710
0.265657 0.955687
0.159883 0.533207
0.300931 0.414334
0.586317 0.931696
0.242773 0.797698
0.744396 0.720716
0.611575 0.930945
0.512775 0.422988
0.541090 0.659083
0.958407 0.137115
0.689082 0.898198
0.017513 0.487572
0.016233 0.317277
0.371958 0.101986
0.592119 0.716723
0.682147 0.772690
0.540813 0.799723
0.988032 0.259106
0.435741 0.575290
0.003248 0.683489
0.902410 0.211442
0.531089 0.347723
0.211073 0.725472
0.617980 0.490560
0.935760 0.947273
0.292851 0.427689
0.178931 0.557473
0.987781 0.685888
0.909454 0.006782
0.746879 0.898368
0.087857 0.289387
0.675736 0.175316
0.281718 0.883053
0.216027 0.711398
0.354950 0.244284
0.922745 0.423945
0.800756 0.743803
0.123060 0.095947
0.962531 0.505621
0.028697 0.460971
0.832090 0.030888
0.928361 0.459518
0.015703 0.415678
0.091893 0.996743
0.085672 0.658934
0.945505 0.718630
0.404910 0.241993
0.665027 0.511813
0.398157 0.727220
0.767824 0.343749
0.943924 0.373529
0.148720 0.143620
0.807599 0.279815
0.450297 0.492632
0.635760 0.434789
0.643069 0.948907
0.718442 0.051124
0.251019 0.456185
0.059390 0.046284
0.839135 0.271400
0.294843 0.281940
0.878220 0.028164
0.198021 0.502883
0.978816 0.058604
0.784184 0.584043
0.165120 0.326919
0.802519 0.483274
0.675351 0.046634
0.525207 0.503449
0.881009 0.702293
0.936275 0.978134
0.974432 0.542153
0.262429 0.982143
0.144121 0.349385
0.840496 0.871841
0.285777 0.562980
0.195961 0.705678
0.126824 0.869995
0.082257 0.549760
0.857781 0.963922
0.879694 0.063094
0.214442 0.935957
0.920960 0.695645
0.842389 0.827238
0.622844 0.094823
0.312895 0.771354
0.374535 0.694994
0.542301 0.631635
0.349231 0.505663
0.440354 0.812795
0.164433 0.049557
0.937477 0.785131
0.392527 0.434226
0.662836 0.629754
0.511893 0.448284
0.811459 0.691991
0.783130 0.798890
0.123434 0.420851
0.728957 0.730560
0.289727 0.798791
0.807148 0.155467
0.063048 0.298170
0.473293 0.896586
0.407160 0.603934
0.986304 0.597819
0.607929 0.871371
0.998207 0.735214
0.771590 0.754576
0.162362 0.427626
0.033739 0.391182
0.826854 0.209877
0.321391 0.983561
0.724611 0.156953
0.655014 0.921932
0.049086 0.427331
0.344593 0.917843
0.385483 0.910388
0.446175 0.763572
0.030495 0.516897
0.847108 0.675675
0.242135 0.504765
0.232357 0.204585
0.895879 0.321879
0.435147 0.244154
0.224009 0.934822
0.561418 0.943584
0.243521 0.368158
0.259325 0.780698
0.643346 0.748805
0.682103 0.691250
0.166697 0.926982
0.649046 0.002308
0.934316 0.162931
0.771195 0.309570
0.015516 0.778622
0.896944 0.992251
0.842518 0.882712
0.067328 0.614494
0.566142 0.122398
0.628059 0.813576
0.672435 0.199902
0.789863 0.774502
0.721473 0.736732
0.175746 0.060406
0.549036 0.004912
0.808613 0.993902
0.338350 0.728574
0.784105 0.499810
0.562890 0.204235
0.367520 0.461241
0.730844 0.564229
0.223230 0.184804
0.276971 0.186571
0.759206 0.959322
0.342030 0.083682
0.359748 0.860693
0.091534 0.795911
0.391812 0.804231
0.766203 0.850707
0.369189 0.319566
0.170298 0.805400
0.236631 0.530086
0.699569 0.229561
0.778303 0.638175
0.251453 0.248016
0.865628 0.472818
0.753457 0.751807
0.844347 0.614086
0.604018 0.226015
0.771762 0.801106
0.965793 0.929216
0.389962 0.564568
0.245750 0.471467
0.694656 0.511561
0.979460 0.209340
0.242120 0.413247
